States/UTs,District,Year,Murder,RAPE,THEFT,DOWRY DEATHS
CHHATTISGARH,GRP RAIPUR,2008,5,2,195,0
CHHATTISGARH,JAGDALPUR,2008,73,68,128,2
CHHATTISGARH,JANJGIR,2008,36,47,319,14
CHHATTISGARH,JASHPUR,2008,65,71,126,0
CHHATTISGARH,KABIRDHAM,2008,11,29,141,5
CHHATTISGARH,KANKER,2008,54,15,77,4
CHHATTISGARH,KORBA,2008,38,31,293,5
CHHATTISGARH,KORIYA,2008,48,54,159,2
CHHATTISGARH,MAHASAMUND,2008,19,24,155,6
CHHATTISGARH,NARAYANPUR,2008,18,1,8,0
CHHATTISGARH,RAIGARH,2008,89,30,448,7
CHHATTISGARH,RAIPUR,2008,112,128,1525,11
CHHATTISGARH,RAJNANDGAON,2008,47,60,288,7
CHHATTISGARH,SARGUJA,2008,65,78,162,3
CHHATTISGARH,SURAJPUR,2008,58,78,129,3
CHHATTISGARH,TOTAL,2008,1169,978,6079,106
GOA,NORTH GOA,2008,26,15,360,0
GOA,SOUTH GOA,2008,23,15,241,2
GOA,TOTAL,2008,49,30,601,2
GUJARAT,AHMEDABAD COMMR.,2008,85,44,5485,1
GUJARAT,AHMEDABAD RURAL,2008,36,3,354,1
GUJARAT,AHWA-DANG,2008,7,3,13,0
GUJARAT,AMRELI,2008,22,8,218,0
GUJARAT,ANAND,2008,40,11,508,0
GUJARAT,BHARUCH,2008,36,13,371,0
GUJARAT,BHAVNAGAR,2008,35,9,857,0
GUJARAT,DAHOD,2008,44,13,167,0
GUJARAT,GANDHINAGAR,2008,32,8,606,3
GUJARAT,HIMATNAGAR,2008,38,16,206,0
GUJARAT,JAMNAGAR,2008,34,17,410,0
GUJARAT,JUNAGADH,2008,33,5,719,3
GUJARAT,KHEDA NORTH,2008,36,8,393,0
GUJARAT,KUTCH,2008,40,16,656,1
GUJARAT,MEHSANA,2008,29,9,652,0
GUJARAT,NARMADA,2008,11,7,38,0
GUJARAT,NAVSARI,2008,25,2,84,0
GUJARAT,PALANPUR,2008,42,37,413,1
GUJARAT,PANCHMAHAL,2008,40,8,208,0
GUJARAT,PATAN,2008,14,19,371,0
GUJARAT,PORBANDAR,2008,7,3,89,0
GUJARAT,RAJKOT COMMR.,2008,37,12,1394,1
GUJARAT,RAJKOT RURAL,2008,45,24,425,4
GUJARAT,SURAT COMMR.,2008,97,28,3049,11
GUJARAT,SURAT RURAL,2008,43,3,122,0
GUJARAT,SURENDRANAGAR,2008,35,21,195,0
GUJARAT,TAPI,2008,21,3,42,0
GUJARAT,VADODARA COMMR.,2008,20,7,1415,0
GUJARAT,VADODARA RURAL,2008,79,11,191,0
GUJARAT,VALSAD,2008,33,4,229,0
GUJARAT,W.RLY,2008,10,2,835,1
GUJARAT,TOTAL,2008,1106,374,20715,27
HARYANA,AMBALA,2008,31,35,419,11
HARYANA,BHIWANI,2008,56,33,560,14
HARYANA,FARIDABAD,2008,59,46,945,21
HARYANA,FATEHABAD,2008,20,12,298,4
HARYANA,GRP,2008,27,1,497,6
HARYANA,GURGAON,2008,80,35,2843,19
HARYANA,HISSAR,2008,52,23,560,19
HARYANA,JHAJJAR,2008,62,22,268,20
HARYANA,JIND,2008,39,38,296,18
HARYANA,KAITHAL,2008,22,14,194,13
HARYANA,KARNAL,2008,39,50,681,17
HARYANA,KURUKSHETRA,2008,20,41,582,12
HARYANA,MAHENDRAGARH,2008,31,21,196,16
HARYANA,MEWAT,2008,19,29,212,7
HARYANA,PALWAL,2008,34,29,354,15
HARYANA,PANCHKULA,2008,17,15,427,5
HARYANA,PANIPAT,2008,46,30,845,13
HARYANA,REWARI,2008,27,23,429,13
HARYANA,ROHTAK,2008,67,39,596,17
HARYANA,SIRSA,2008,48,31,334,9
HARYANA,SONIPAT,2008,84,36,659,24
HARYANA,YAMUNANAGAR,2008,41,28,514,9
HARYANA,TOTAL,2008,921,631,12709,302
HIMACHAL PRADESH,BILASPUR,2008,5,10,64,2
HIMACHAL PRADESH,CHAMBA,2008,10,10,52,0
HIMACHAL PRADESH,G.R.P.,2008,0,0,3,0
HIMACHAL PRADESH,HAMIRPUR,2008,6,8,75,0
HIMACHAL PRADESH,KANGRA,2008,19,19,249,0
HIMACHAL PRADESH,KINNAUR,2008,1,4,9,0
HIMACHAL PRADESH,KULLU,2008,15,16,80,0
HIMACHAL PRADESH,LAHAUL-SPITI,2008,1,1,1,0
HIMACHAL PRADESH,MANDI,2008,19,32,98,1
HIMACHAL PRADESH,SHIMLA,2008,15,22,225,0
HIMACHAL PRADESH,SIRMAUR,2008,7,10,85,0
HIMACHAL PRADESH,SOLAN,2008,16,14,126,0
HIMACHAL PRADESH,UNA,2008,15,11,85,0
HIMACHAL PRADESH,TOTAL,2008,129,157,1152,3
JAMMU & KASHMIR,ANANTNAG,2008,10,13,149,0
JAMMU & KASHMIR,AWANTIPORA,2008,2,4,39,0
JAMMU & KASHMIR,BANDIPORA,2008,3,1,57,0
JAMMU & KASHMIR,BARAMULLA,2008,18,13,144,0
JAMMU & KASHMIR,BUDGAM,2008,3,8,186,0
JAMMU & KASHMIR,CRIME JAMMU,2008,2,0,1,0
JAMMU & KASHMIR,CRIME SRINAGAR,2008,2,0,1,0
JAMMU & KASHMIR,DODA,2008,20,20,39,0
JAMMU & KASHMIR,GANDERBAL,2008,5,2,41,0
JAMMU & KASHMIR,HANDWARA,2008,6,6,29,0
JAMMU & KASHMIR,JAMMU,2008,31,26,572,7
JAMMU & KASHMIR,KARGIL,2008,0,1,4,0
JAMMU & KASHMIR,KATHUA,2008,14,15,71,7
JAMMU & KASHMIR,KISHTWAR,2008,10,4,35,0
JAMMU & KASHMIR,KULGAM,2008,6,5,64,0
JAMMU & KASHMIR,KUPWARA,2008,12,5,29,0
JAMMU & KASHMIR,LEH,2008,2,6,16,0
JAMMU & KASHMIR,POONCH,2008,13,16,36,0
JAMMU & KASHMIR,PULWAMA,2008,7,2,62,0
JAMMU & KASHMIR,RAILWAYS,2008,0,0,11,0
JAMMU & KASHMIR,RAJOURI,2008,8,21,51,6
JAMMU & KASHMIR,RAMBAN,2008,11,9,37,0
JAMMU & KASHMIR,REASI,2008,16,5,37,0
JAMMU & KASHMIR,SAMBA,2008,6,2,45,1
JAMMU & KASHMIR,SHOPIAN,2008,7,6,62,0
JAMMU & KASHMIR,SRINAGAR,2008,13,16,329,0
JAMMU & KASHMIR,UDHAMPUR,2008,10,13,51,0
JAMMU & KASHMIR,TOTAL,2008,237,219,2198,21
JHARKHAND,BOKARO,2008,76,40,658,15
JHARKHAND,CHAIBASA,2008,127,42,131,7
JHARKHAND,CHATRA,2008,42,11,97,14
JHARKHAND,DEOGHAR,2008,46,33,152,6
JHARKHAND,DHANBAD,2008,72,47,788,36
JHARKHAND,DHANBAD RLY.,2008,13,0,110,2
JHARKHAND,DUMKA,2008,77,60,201,17
JHARKHAND,GARHWA,2008,48,21,85,9
JHARKHAND,GIRIDIH,2008,63,48,353,33
JHARKHAND,GODDA,2008,61,26,160,7
JHARKHAND,GUMLA,2008,158,38,97,0
JHARKHAND,HAZARIBAGH,2008,80,57,465,36
JHARKHAND,JAMSHEDPUR,2008,102,41,890,14
JHARKHAND,JAMSHEDPUR RLY.,2008,6,0,122,0
JHARKHAND,JAMTARA,2008,25,20,64,5
JHARKHAND,KHUNTI,2008,63,8,40,1
JHARKHAND,KODERMA,2008,23,16,120,11
JHARKHAND,LATEHAR,2008,31,11,73,6
JHARKHAND,LOHARDAGGA,2008,22,16,88,2
JHARKHAND,PAKUR,2008,31,53,88,1
JHARKHAND,PALAMU,2008,102,30,188,18
JHARKHAND,RAMGARH,2008,44,11,288,5
JHARKHAND,RANCHI,2008,209,62,1624,12
JHARKHAND,SAHEBGANJ,2008,42,61,134,4
JHARKHAND,SARAIKELA,2008,59,13,199,5
JHARKHAND,SIMDEGA,2008,75,26,54,0
JHARKHAND,TOTAL,2008,1697,791,7269,266
KARNATAKA,BAGALKOT,2008,43,2,128,6
KARNATAKA,BANGALORE COMMR.,2008,253,54,9681,52
KARNATAKA,BANGALORE RURAL,2008,102,14,527,11
KARNATAKA,BELGAUM,2008,124,30,599,9
KARNATAKA,BELLARY,2008,46,11,284,10
KARNATAKA,BIDAR,2008,28,7,203,11
KARNATAKA,BIJAPUR,2008,83,19,151,1
KARNATAKA,CBPURA,2008,39,7,209,9
KARNATAKA,CHAMARAJNAGAR,2008,36,4,128,4
KARNATAKA,CHICKMAGALUR,2008,39,17,201,8
KARNATAKA,CHITRADURGA,2008,42,18,281,6
KARNATAKA,DAKSHIN KANNADA,2008,29,10,256,5
KARNATAKA,DAVANAGERE,2008,26,10,268,9
KARNATAKA,DHARWAD COMMR.,2008,21,3,422,1
KARNATAKA,DHARWAD RURAL,2008,22,1,49,3
KARNATAKA,GADAG,2008,23,10,87,5
KARNATAKA,GULBARGA,2008,104,25,297,7
KARNATAKA,HASSAN,2008,72,17,368,8
KARNATAKA,HAVERI,2008,31,5,118,0
KARNATAKA,K.G.F.,2008,13,5,64,3
KARNATAKA,KODAGU,2008,22,20,105,2
KARNATAKA,KOLAR,2008,37,14,213,14
KARNATAKA,KOPPAL,2008,22,6,107,4
KARNATAKA,MANDYA,2008,50,18,362,11
KARNATAKA,MYSORE COMMR.,2008,26,23,630,4
KARNATAKA,MYSORE RURAL,2008,54,13,228,15
KARNATAKA,RAICHUR,2008,53,19,137,7
KARNATAKA,RAILWAYS,2008,13,0,301,0
KARNATAKA,RAMANAGAR,2008,92,17,409,14
KARNATAKA,SHIMOGA,2008,45,14,326,3
KARNATAKA,TUMKUR,2008,69,12,453,16
KARNATAKA,UDUPI,2008,21,11,133,0
KARNATAKA,UTTAR KANNADA,2008,18,10,95,1
KARNATAKA,TOTAL,2008,1698,446,17820,259
KERALA,ALAPUZHA,2008,8,16,348,2
KERALA,ERNAKULAM COMMR.,2008,9,12,313,1
KERALA,ERNAKULAM RURAL,2008,36,35,451,3
KERALA,IDUKKI,2008,15,28,268,0
KERALA,KANNUR,2008,26,33,210,1
KERALA,KASARGOD,2008,19,28,178,1
KERALA,KOLLAM,2008,26,61,474,2
KERALA,KOTTAYAM,2008,26,31,404,0
KERALA,KOZHIKODE COMMR.,2008,6,15,295,3
KERALA,KOZHIKODE RURAL,2008,15,39,254,2
KERALA,MALAPPURAM,2008,29,51,480,2
KERALA,PALAKKAD,2008,34,42,273,4
KERALA,PATHANAMTHITTA,2008,17,32,209,0
KERALA,RAILWAYS,2008,1,1,148,0
KERALA,THRISSUR,2008,38,46,453,2
KERALA,TRIVANDRUM COMMR.,2008,10,20,494,1
KERALA,TRIVANDRUM RURAL,2008,35,43,445,7
KERALA,WAYANADU,2008,12,35,121,0
KERALA,TOTAL,2008,362,568,5818,31
MADHYA PRADESH,ALIRAJPUR,2008,59,41,86,1
MADHYA PRADESH,ANUPPUR,2008,32,42,83,4
MADHYA PRADESH,ASHOK NAGAR,2008,18,47,142,16
MADHYA PRADESH,BALAGHAT,2008,56,61,199,8
MADHYA PRADESH,BARWANI,2008,32,39,218,1
MADHYA PRADESH,BETUL,2008,57,121,240,17
MADHYA PRADESH,BHIND,2008,54,27,223,30
MADHYA PRADESH,BHOPAL,2008,60,113,2572,28
MADHYA PRADESH,BHOPAL RLY.,2008,2,2,938,1
MADHYA PRADESH,BURHANPUR,2008,19,14,119,3
MADHYA PRADESH,CHHATARPUR,2008,52,57,351,22
MADHYA PRADESH,CHHINDWARA,2008,76,120,293,17
MADHYA PRADESH,DAMOH,2008,58,46,149,15
MADHYA PRADESH,DATIYA,2008,44,25,157,17
MADHYA PRADESH,DEWAS,2008,45,73,638,10
MADHYA PRADESH,DHAR,2008,80,100,513,37
MADHYA PRADESH,DINDORI,2008,19,20,27,2
MADHYA PRADESH,GUNA,2008,53,72,261,9
MADHYA PRADESH,GWALIOR,2008,98,42,1897,24
MADHYA PRADESH,HARDA,2008,20,18,117,6
MADHYA PRADESH,HOSHANGABAD,2008,52,64,427,16
MADHYA PRADESH,INDORE,2008,125,122,4660,35
MADHYA PRADESH,INDORE RLY.,2008,3,3,189,1
MADHYA PRADESH,JABALPUR,2008,69,127,1065,42
MADHYA PRADESH,JABALPUR RLY.,2008,4,1,218,0
MADHYA PRADESH,JHABUA,2008,19,31,113,4
MADHYA PRADESH,KATNI,2008,33,48,217,18
MADHYA PRADESH,KHANDWA,2008,36,52,317,5
MADHYA PRADESH,KHARGON,2008,49,65,596,23
MADHYA PRADESH,MANDLA,2008,34,47,59,4
MADHYA PRADESH,MANDSAUR,2008,45,40,332,15
MADHYA PRADESH,MORENA,2008,59,26,490,32
MADHYA PRADESH,NARSINGHPUR,2008,48,61,197,14
MADHYA PRADESH,NEEMUCH,2008,24,19,274,0
MADHYA PRADESH,PANNA,2008,34,28,86,17
MADHYA PRADESH,RAISEN,2008,42,67,223,19
MADHYA PRADESH,RAJGARH,2008,38,83,323,10
MADHYA PRADESH,RATLAM,2008,43,63,290,11
MADHYA PRADESH,REWA,2008,52,82,606,26
MADHYA PRADESH,SAGAR,2008,83,119,551,37
MADHYA PRADESH,SATNA,2008,62,102,577,32
MADHYA PRADESH,SEONI,2008,41,61,109,7
MADHYA PRADESH,SHAHDOL,2008,31,47,200,16
MADHYA PRADESH,SHAJAPUR,2008,27,57,464,12
MADHYA PRADESH,SHEOPUR,2008,9,13,59,0
MADHYA PRADESH,SHIVPURI,2008,74,64,257,16
MADHYA PRADESH,SIDHI,2008,30,37,170,18
MADHYA PRADESH,SIHORE,2008,28,57,332,8
MADHYA PRADESH,SINGRAULI,2008,26,40,171,22
MADHYA PRADESH,TIKAMGARH,2008,46,35,160,25
MADHYA PRADESH,UJJAIN,2008,60,78,1154,23
MADHYA PRADESH,UMARIYA,2008,22,25,95,5
MADHYA PRADESH,VIDISHA,2008,40,93,379,24
MADHYA PRADESH,TOTAL,2008,2322,2937,24583,805
MAHARASHTRA,AHMEDNAGAR,2008,134,49,1472,0
MAHARASHTRA,AKOLA,2008,54,26,1002,7
MAHARASHTRA,AMRAVATI COMMR.,2008,18,22,633,4
MAHARASHTRA,AMRAVATI RURAL,2008,75,47,1003,3
MAHARASHTRA,AURANGABAD COMMR.,2008,39,21,975,4
MAHARASHTRA,AURANGABAD RURAL,2008,56,21,487,39
MAHARASHTRA,BEED,2008,61,26,617,11
MAHARASHTRA,BHANDARA,2008,28,26,617,0
MAHARASHTRA,BULDHANA,2008,54,36,851,9
MAHARASHTRA,CHANDRAPUR,2008,51,37,920,14
MAHARASHTRA,DHULE,2008,54,10,384,3
MAHARASHTRA,GADCHIROLI,2008,56,22,123,2
MAHARASHTRA,GONDIA,2008,35,38,355,3
MAHARASHTRA,HINGOLI,2008,43,17,166,7
MAHARASHTRA,JALGAON,2008,83,42,777,18
MAHARASHTRA,JALNA,2008,58,16,346,27
MAHARASHTRA,KOLHAPUR,2008,59,34,943,17
MAHARASHTRA,LATUR,2008,74,22,503,77
MAHARASHTRA,MUMBAI COMMR.,2008,210,218,12972,11
MAHARASHTRA,MUMBAI RLY.,2008,8,4,1938,1
MAHARASHTRA,NAGPUR COMMR.,2008,100,53,2062,7
MAHARASHTRA,NAGPUR RLY.,2008,5,1,1010,0
MAHARASHTRA,NAGPUR RURAL,2008,77,37,891,7
MAHARASHTRA,NANDED,2008,88,23,477,8
MAHARASHTRA,NANDURBAR,2008,30,11,224,1
MAHARASHTRA,NASIK COMMR.,2008,43,14,1353,5
MAHARASHTRA,NASIK RURAL,2008,90,36,559,5
MAHARASHTRA,NAVI MUMBAI,2008,61,12,1722,1
MAHARASHTRA,OSMANABAD,2008,53,22,395,2
MAHARASHTRA,PARBHANI,2008,49,12,355,15
MAHARASHTRA,PUNE COMMR.,2008,137,92,5509,7
MAHARASHTRA,PUNE RLY.,2008,2,1,378,1
MAHARASHTRA,PUNE RURAL,2008,146,66,1400,13
MAHARASHTRA,RAIGAD,2008,43,17,320,5
MAHARASHTRA,RATNAGIRI,2008,18,26,236,0
MAHARASHTRA,SANGLI,2008,46,42,615,12
MAHARASHTRA,SATARA,2008,60,30,1099,3
MAHARASHTRA,SINDHUDURG,2008,6,8,120,0
MAHARASHTRA,SOLAPUR COMMR.,2008,17,24,464,0
MAHARASHTRA,SOLAPUR RURAL,2008,88,63,682,9
MAHARASHTRA,THANE COMMR.,2008,99,74,2514,12
MAHARASHTRA,THANE RURAL,2008,147,71,1101,7
MAHARASHTRA,WARDHA,2008,36,26,841,5
MAHARASHTRA,WASHIM,2008,30,20,469,2
MAHARASHTRA,YAVATMAL,2008,74,43,980,6
MAHARASHTRA,TOTAL,2008,2795,1558,52860,390
MANIPUR,BISHNUPUR,2008,16,3,35,0
MANIPUR,CHANDEL,2008,13,0,3,0
MANIPUR,CHURACHANDPUR,2008,18,2,14,0
MANIPUR,CID,2008,0,0,0,0
MANIPUR,IMPHAL EAST,2008,30,9,78,0
MANIPUR,IMPHAL WEST,2008,42,12,219,1
MANIPUR,SENAPATI,2008,14,2,23,0
MANIPUR,TAMENGLONG,2008,3,0,4,0
MANIPUR,THOUBAL,2008,46,9,62,0
MANIPUR,UKHRUL,2008,5,1,8,0
MANIPUR,TOTAL,2008,187,38,446,1
MEGHALAYA,GARO HILLS EAST,2008,10,1,27,0
MEGHALAYA,GARO HILLS SOUTH,2008,4,2,12,0
MEGHALAYA,GARO HILLS WEST,2008,16,10,142,0
MEGHALAYA,JAINTIA HILLS,2008,38,18,86,0
MEGHALAYA,KHASI HILLS EAST,2008,30,34,307,2
MEGHALAYA,KHASI HILLS WEST,2008,13,16,24,0
MEGHALAYA,RI-BHOI,2008,15,7,71,0
MEGHALAYA,TOTAL,2008,126,88,669,2
MIZORAM,AIZAWL,2008,12,39,393,0
MIZORAM,CHAMPHAI,2008,4,7,72,0
MIZORAM,KOLASIB,2008,2,9,84,0
MIZORAM,LAWNGTLAI,2008,3,8,32,0
MIZORAM,LUNGLEI,2008,8,8,100,0
MIZORAM,MAMIT,2008,1,2,17,0
MIZORAM,SAIHA,2008,2,0,18,0
MIZORAM,SERCHHIP,2008,3,4,31,0
MIZORAM,TOTAL,2008,35,77,747,0
NAGALAND,DIMAPUR,2008,64,6,182,0
NAGALAND,KIPHIRE,2008,4,0,6,0
NAGALAND,KOHIMA,2008,27,6,43,0
NAGALAND,LONGLENG,2008,0,0,0,0
NAGALAND,MOKOKCHUNG,2008,15,1,16,0
NAGALAND,MON,2008,12,1,23,0
NAGALAND,PEREN,2008,4,1,4,0
NAGALAND,PHEK,2008,9,2,8,0
NAGALAND,TUENSANG,2008,3,1,2,0
NAGALAND,WOKHA,2008,5,0,42,0
NAGALAND,ZUNHEBOTO,2008,0,1,19,0
NAGALAND,TOTAL,2008,143,19,345,0
ODISHA,ANGUL,2008,53,47,380,16
ODISHA,BALASORE,2008,31,50,321,27
ODISHA,BARAGARH,2008,35,29,150,9
ODISHA,BERHAMPUR,2008,12,23,128,4
ODISHA,BHADRAK,2008,34,58,107,16
ODISHA,BOLANGIR,2008,30,34,161,12
ODISHA,BOUDH,2008,10,5,23,3
ODISHA,CUTTACK,2008,26,35,199,31
ODISHA,DCP BBSR,2008,51,36,1216,23
ODISHA,DCP CTC,2008,14,18,581,15
ODISHA,DEOGARH,2008,16,13,37,5
ODISHA,DHENKANAL,2008,50,26,155,19
ODISHA,GAJAPATI,2008,14,8,15,2
ODISHA,GANJAM,2008,68,48,141,13
ODISHA,JAGATSINGHPUR,2008,24,25,154,20
ODISHA,JAJPUR,2008,74,36,243,40
ODISHA,JHARSUGUDA,2008,27,12,288,6
ODISHA,KALAHANDI,2008,24,38,71,3
ODISHA,KANDHAMAL,2008,27,46,45,3
ODISHA,KENDRAPARA,2008,53,30,103,32
ODISHA,KEONJHAR,2008,91,66,280,22
ODISHA,KHURDA,2008,19,25,132,0
ODISHA,KORAPUT,2008,51,47,135,3
ODISHA,MALKANGIR,2008,46,12,46,0
ODISHA,MAYURBHANJ,2008,83,90,252,27
ODISHA,NAYAGARH,2008,33,34,100,10
ODISHA,NOWRANGPUR,2008,26,26,83,0
ODISHA,NUAPADA,2008,11,14,70,2
ODISHA,PURI,2008,25,37,398,13
ODISHA,RAYAGADA,2008,24,19,72,6
ODISHA,ROURKELA,2008,54,38,316,5
ODISHA,SAMBALPUR,2008,49,33,327,6
ODISHA,SONEPUR,2008,7,15,71,1
ODISHA,SRP(CUTTACK),2008,2,1,320,0
ODISHA,SRP(ROURKELA),2008,8,1,136,0
ODISHA,SUNDARGARH,2008,48,38,163,7
ODISHA,TOTAL,2008,1250,1113,7419,401
PUNJAB,AMRITSAR,2008,46,15,466,6
PUNJAB,AMRITSAR RURAL,2008,29,10,68,6
PUNJAB,BARNALA,2008,24,12,60,1
PUNJAB,BATALA,2008,13,20,92,6
PUNJAB,BHATINDA,2008,44,20,431,4
PUNJAB,FARIDKOT,2008,17,15,140,1
PUNJAB,FATEHGARH SAHIB,2008,17,13,161,0
PUNJAB,FEROZPUR,2008,56,30,320,8
PUNJAB,G.R.P,2008,11,1,45,4
PUNJAB,GURDASPUR,2008,20,24,142,9
PUNJAB,HOSHIARPUR,2008,33,35,181,13
PUNJAB,JALANDHAR,2008,72,51,745,10
PUNJAB,KAPURTHALA,2008,23,24,289,4
PUNJAB,KHANNA,2008,21,12,177,7
PUNJAB,LUDHIANA,2008,73,46,577,10
PUNJAB,LUDHIANA RURAL,2008,16,14,120,4
PUNJAB,MANSA,2008,31,13,78,3
PUNJAB,MOGA,2008,27,19,136,3
PUNJAB,MUKTSAR,2008,25,12,115,3
PUNJAB,PATIALA,2008,42,35,373,13
PUNJAB,ROPAR,2008,9,10,109,2
PUNJAB,SANGRUR,2008,42,34,231,4
PUNJAB,SAS NGR,2008,26,20,353,3
PUNJAB,SBS NAGAR,2008,20,14,74,2
PUNJAB,TARN TARAN,2008,32,18,80,2
PUNJAB,TOTAL,2008,769,517,5563,128
RAJASTHAN,AJMER,2008,47,45,701,17
RAJASTHAN,ALWAR,2008,101,88,1272,38
RAJASTHAN,BANSWARA,2008,33,42,108,8
RAJASTHAN,BARAN,2008,37,52,285,10
RAJASTHAN,BARMER,2008,18,20,181,14
RAJASTHAN,BHARATPUR,2008,63,74,882,24
RAJASTHAN,BHILWARA,2008,37,42,711,13
RAJASTHAN,BIKANER,2008,38,48,367,12
RAJASTHAN,BUNDI,2008,17,33,243,3
RAJASTHAN,CHITTORGARH,2008,36,40,502,6
RAJASTHAN,CHURU,2008,16,37,205,16
RAJASTHAN,DAUSA,2008,33,21,820,9
RAJASTHAN,DHOLPUR,2008,51,21,425,19
RAJASTHAN,DUNGARPUR,2008,23,26,79,11
RAJASTHAN,G.R.P.,2008,4,2,368,1
RAJASTHAN,GANGANAGAR,2008,39,70,347,16
RAJASTHAN,HANUMANGARH,2008,55,33,201,17
RAJASTHAN,JAIPUR EAST,2008,15,20,2532,6
RAJASTHAN,JAIPUR NORTH,2008,14,25,745,5
RAJASTHAN,JAIPUR RURAL,2008,66,35,1137,11
RAJASTHAN,JAIPUR SOUTH,2008,17,15,1539,9
RAJASTHAN,JAISALMER,2008,6,4,114,10
RAJASTHAN,JALORE,2008,24,13,149,8
RAJASTHAN,JHALAWAR,2008,58,44,395,6
RAJASTHAN,JHUNJHUNU,2008,34,40,404,22
RAJASTHAN,JODHPUR CITY,2008,13,19,759,10
RAJASTHAN,JODHPUR RURAL,2008,14,32,251,17
RAJASTHAN,KARAULI,2008,39,33,566,11
RAJASTHAN,KOTA CITY,2008,36,24,946,10
RAJASTHAN,KOTA RURAL,2008,33,34,190,4
RAJASTHAN,NAGAUR,2008,36,33,367,18
RAJASTHAN,PALI,2008,33,43,335,13
RAJASTHAN,PRATAPGARH,2008,20,49,130,2
RAJASTHAN,RAJSAMAND,2008,17,12,166,0
RAJASTHAN,SAWAI MADHOPUR,2008,25,16,466,6
RAJASTHAN,SIKAR,2008,43,40,417,15
RAJASTHAN,SIROHI,2008,26,17,140,5
RAJASTHAN,TONK,2008,15,22,314,6
RAJASTHAN,UDAIPUR,2008,65,91,652,11
RAJASTHAN,TOTAL,2008,1297,1355,20411,439
SIKKIM,EAST,2008,5,5,69,0
SIKKIM,NORTH,2008,1,1,7,0
SIKKIM,SOUTH,2008,1,9,26,0
SIKKIM,WEST,2008,2,5,25,0
SIKKIM,TOTAL,2008,9,20,127,0
TAMIL NADU,CHENNAI,2008,100,35,1545,25
TAMIL NADU,CHENNAI RLY.,2008,0,0,250,0
TAMIL NADU,CHENNAISUBURBAN,2008,74,21,563,28
TAMIL NADU,COIMBATORE RURAL,2008,88,14,1278,8
TAMIL NADU,COIMBATORE URBAN,2008,20,9,621,6
TAMIL NADU,CUDDALORE,2008,63,16,456,1
TAMIL NADU,DHARMAPURI,2008,49,12,203,2
TAMIL NADU,DINDIGUL,2008,56,13,401,3
TAMIL NADU,ERODE,2008,60,21,664,1
TAMIL NADU,KANCHIPURAM,2008,75,24,370,7
TAMIL NADU,KANYAKUMARI,2008,29,8,397,6
TAMIL NADU,KARUR,2008,21,4,329,4
TAMIL NADU,KRISHNAGIRI,2008,54,20,300,2
TAMIL NADU,MADURAI RURAL,2008,55,18,282,9
TAMIL NADU,MADURAI URBAN,2008,39,4,532,5
TAMIL NADU,NAGAPATTINAM,2008,47,10,232,4
TAMIL NADU,NAMAKKAL,2008,46,19,302,5
TAMIL NADU,NILGIRIS,2008,6,4,103,1
TAMIL NADU,PERAMBALUR,2008,29,26,327,7
TAMIL NADU,PUDUKOTTAI,2008,37,4,179,8
TAMIL NADU,RAMNATHAPURAM,2008,45,6,223,2
TAMIL NADU,SALEM RURAL,2008,69,35,347,3
TAMIL NADU,SALEM URBAN,2008,29,22,263,7
TAMIL NADU,SIVAGANGAI,2008,34,1,264,4
TAMIL NADU,THANJAVUR,2008,66,7,532,7
TAMIL NADU,THENI,2008,28,7,263,4
TAMIL NADU,THIRUNELVELI RURAL,2008,89,42,460,3
TAMIL NADU,THIRUNELVELI URBAN,2008,20,8,239,2
TAMIL NADU,THIRUVALLUR,2008,35,17,232,9
TAMIL NADU,THIRUVANNAMALAI,2008,32,20,289,3
TAMIL NADU,THIRUVARUR,2008,26,6,123,1
TAMIL NADU,THOOTHUGUDI,2008,72,11,555,4
TAMIL NADU,TRICHY RLY.,2008,1,0,38,0
TAMIL NADU,TRICHY RURAL,2008,55,11,261,5
TAMIL NADU,TRICHY URBAN,2008,13,2,444,5
TAMIL NADU,VELLORE,2008,74,21,422,7
TAMIL NADU,VILLUPURAM,2008,82,58,311,6
TAMIL NADU,VIRUDHUNAGAR,2008,41,17,419,3
TAMIL NADU,TOTAL,2008,1759,573,15019,207
TRIPURA,DHALAI,2008,20,32,39,2
TRIPURA,NORTH,2008,28,46,87,2
TRIPURA,SOUTH,2008,35,45,150,6
TRIPURA,WEST,2008,72,81,223,6
TRIPURA,TOTAL,2008,155,204,499,16
UTTAR PRADESH,AGRA,2008,109,42,1826,77
UTTAR PRADESH,ALIGARH,2008,139,62,701,58
UTTAR PRADESH,ALLAHABAD,2008,143,49,763,68
UTTAR PRADESH,AMBEDKAR NAGAR,2008,33,18,131,13
UTTAR PRADESH,AURAIYA,2008,26,11,94,12
UTTAR PRADESH,AZAMGARH,2008,74,24,179,35
UTTAR PRADESH,BADAUN,2008,68,11,126,32
UTTAR PRADESH,BAGHPAT,2008,66,19,169,15
UTTAR PRADESH,BAHRAICH,2008,46,24,130,27
UTTAR PRADESH,BALLIA,2008,32,12,149,20
UTTAR PRADESH,BALRAMPUR,2008,15,12,48,5
UTTAR PRADESH,BANDA,2008,37,35,126,36
UTTAR PRADESH,BARABANKI,2008,54,23,209,47
UTTAR PRADESH,BAREILLY,2008,130,46,622,47
UTTAR PRADESH,BASTI,2008,26,7,82,15
UTTAR PRADESH,BIJNOR,2008,93,30,228,19
